"","x"
"1492",0
"1493",0
"1494",0
"1495",0
"1496",0
"1497",0
"1498",0
"1499",0
"1500",0
"1501",0
"1502",0
"1503",0
"1504",0
"1505",0.0841534017732271
"1506",0.618438176858568
"1507",0.0180294877405722
"1508",0.999990052526866
"1509",0.179377363977352
"1510",0.000853221080818619
"1511",0.000417598063387718
"1512",0
"1513",0
"1514",0.000541946565496035
"1515",0.000407829208328691
"1516",0.00279082185374458
"1517",0
"1518",0
"1519",0
"1520",0.246142471397062
"1521",0
"1522",0
"1523",0.000143268521049004
"1524",0.044614647954584
"1525",0.0497372098414592
"1526",0.056142495351187
"1527",0.359114244433513
"1528",0
"1529",0.000424443017827813
"1530",0
"1531",0.0090261241724596
"1532",0.0207331357686424
"1533",0.951849486606992
"1534",0.0716879216919865
"1535",1.659631164561e-05
"1536",0.106857943489908
"1537",0
"1538",9.9205257927036e-05
"1539",6.20664021915101e-05
"1540",0
"1541",0
"1542",0
"1543",0
"1544",0
"1545",0
"1546",0
"1547",0
"1548",0
"1549",0.0014608712556131
"1550",0.00615435269925339
"1551",0.0211366204251123
"1552",0
"1553",0
"1554",0.137230776683114
"1555",3.73749784466165e-05
"1556",1.31949737796237e-05
"1557",0
"1558",0.00968613144876568
"1559",0.000191680864118557
"1560",0.00515126005661935
"1561",0.0020218125234969
"1562",0.000255448290048112
"1563",0.999990647129413
"1564",2.41825216663255e-05
"1565",1.81204336984844e-05
"1566",0.00556842453506999
"1567",0.000202731772107209
"1568",0
"1569",2.25865190242709e-05
"1570",0
"1571",0
"1572",0
"1573",0
"1574",0
"1575",0.000183250234420386
"1576",1.92150376880689e-05
"1577",0
"1578",0
"1579",0
"1580",0
"1581",0
"1582",0
"1583",0
"1584",0
"1585",0
"1586",0
"1587",0
"1588",0
"1589",0
"1590",0
"1591",0
"1592",0
"1593",0
"1594",0
"1595",0
"1596",0
"1597",0
"1598",0
"1599",0
"1600",0
"1601",0
"1602",0
"1603",0
"1604",0
"1605",0
"1606",0
"1607",0
"1608",0
"1609",0
"1610",0
"1611",0
"1612",0.000601932738429642
"1613",0
"1614",0
"1615",9.72300810589259e-05
"1616",0
