"","ReturnPeriod","ReturnLevel","100LevelNum"
"1",0.99999535450657,1.6,45
"2",0.999994785186004,1.66315789473684,0
"3",0.999993640283261,1.72631578947368,0
"4",0.999986084651262,1.78947368421053,0
"5",0.999948527202318,1.85263157894737,0
"6",0.999731774709506,1.91578947368421,0
"7",0.998311773523238,1.97894736842105,0
"8",0.991457926549944,2.04210526315789,0
"9",0.97104661194533,2.10526315789474,0
"10",0.930905943940979,2.16842105263158,0
"11",0.870747322440754,2.23157894736842,0
"12",0.7936266305779,2.29473684210526,0
"13",0.703127367464227,2.35789473684211,0
"14",0.603357396474988,2.42105263157895,0
"15",0.499988743953238,2.48421052631579,0
"16",0.399921775806744,2.54736842105263,0
"17",0.309384596812767,2.61052631578947,0
"18",0.23240478075461,2.67368421052632,0
"19",0.170276762180467,2.73684210526316,0
"20",0.122267401946616,2.8,0
"21",0.0707675562338797,2.9,0
"22",0.0650856001415824,2.91518987341772,0
"23",0.0598642739046601,2.93037974683544,0
"24",0.0550685319286391,2.94556962025316,0
"25",0.0506651614457544,2.96075949367089,0
"26",0.0466230656111723,2.97594936708861,0
"27",0.0429132230567894,2.99113924050633,0
"28",0.0395085647438736,3.00632911392405,0
"29",0.0363837819335445,3.02151898734177,0
"30",0.0335151063169685,3.03670886075949,0
"31",0.0308803257679144,3.05189873417722,0
"32",0.0284587729179787,3.06708860759494,0
"33",0.0262316140320452,3.08227848101266,0
"34",0.0241818185943815,3.09746835443038,0
"35",0.0222943453056952,3.1126582278481,0
"36",0.020556008497703,3.12784810126582,0
"37",0.0189553542632692,3.14303797468354,0
"38",0.0174823526468618,3.15822784810127,0
"39",0.0161280537705023,3.17341772151899,0
"40",0.0148842941830377,3.18860759493671,0
"41",0.0137432834059682,3.20379746835443,0
"42",0.0126973661671272,3.21898734177215,0
"43",0.0117387800002459,3.23417721518987,0
"44",0.0108596851137394,3.24936708860759,0
"45",0.0100521414819416,3.26455696202532,0
"46",0.00930838666803812,3.27974683544304,0
"47",0.00862110495599372,3.29493670886076,0
"48",0.00798371915504422,3.31012658227848,0
"49",0.00739068303259312,3.3253164556962,0
"50",0.00683751244294935,3.34050632911392,0
"51",0.0063207953870003,3.35569620253165,0
"52",0.00583799237215204,3.37088607594937,0
"53",0.00538712736017572,3.38607594936709,0
"54",0.0049666281365683,3.40126582278481,0
"55",0.00457498471723417,3.41645569620253,0
"56",0.00421075040092055,3.43164556962025,0
"57",0.00387248355051112,3.44683544303797,0
"58",0.00355878248266548,3.4620253164557,0
"59",0.00326839111734875,3.47721518987342,0
"60",0.00300019314655285,3.49240506329114,0
"61",0.00275326620748222,3.50759493670886,0
"62",0.00252682250798335,3.52278481012658,0
"63",0.00232011733307563,3.5379746835443,0
"64",0.00213237261917056,3.55316455696203,0
"65",0.00196269642090134,3.56835443037975,0
"66",0.00181003919577091,3.58354430379747,0
"67",0.00167322840414561,3.59873417721519,0
"68",0.00155095660849116,3.61392405063291,0
"69",0.00144187069180947,3.62911392405063,0
"70",0.00134459626143592,3.64430379746835,0
"71",0.00125780551514071,3.65949367088608,0
"72",0.00118024514804089,3.6746835443038,0
"73",0.00111076103077876,3.68987341772152,0
"74",0.00104829887665698,3.70506329113924,0
"75",0.000991914260955821,3.72025316455696,0
"76",0.0009407595338193,3.73544303797468,0
"77",0.000894063515960187,3.7506329113924,0
"78",0.000851140472853888,3.76582278481013,0
"79",0.000811401924437067,3.78101265822785,0
"80",0.000774371304555981,3.79620253164557,0
"81",0.000739688224708247,3.81139240506329,0
"82",0.000707126073833997,3.82658227848101,0
"83",0.00067657447132854,3.84177215189873,0
"84",0.000648019108286172,3.85696202531646,0
"85",0.000621481462053832,3.87215189873418,0
"86",0.000596983796663042,3.8873417721519,0
"87",0.000574499716003554,3.90253164556962,0
"88",0.00055391158459284,3.91772151898734,0
"89",0.00053499078340444,3.93291139240506,0
"90",0.000517405997436087,3.94810126582278,0
"91",0.000500746414335428,3.96329113924051,0
"92",0.000484555951737536,3.97848101265823,0
"93",0.000468380243813575,3.99367088607595,0
"94",0.000451819835086783,4.00886075949367,0
"95",0.000434541789816216,4.02405063291139,0
"96",0.000416311742131982,4.03924050632911,0
"97",0.000396986070082949,4.05443037974683,0
"98",0.0003765105498582,4.06962025316456,0
"99",0.00035492936591458,4.08481012658228,0
"100",0.000332367790145504,4.1,0
