"","ReturnPeriod","ReturnLevel","100LevelNum"
"1",0.999986431106002,1.10126073681371,31
"2",0.999900971338628,1.12751017171825,0
"3",0.999659251468887,1.1537596066228,0
"4",0.998595781519918,1.18000904152734,0
"5",0.994694626552424,1.20625847643188,0
"6",0.983552626915228,1.23250791133642,0
"7",0.958255594359524,1.25875734624096,0
"8",0.91149906252042,1.2850067811455,0
"9",0.839263043426971,1.31125621605004,0
"10",0.743515660966169,1.33750565095459,0
"11",0.631988181197928,1.36375508585913,0
"12",0.51538050618692,1.39000452076367,0
"13",0.403932911093597,1.41625395566821,0
"14",0.305067592782093,1.44250339057275,0
"15",0.222638331408495,1.46875282547729,0
"16",0.157396380514211,1.49500226038183,0
"17",0.107993809469002,1.52125169528638,0
"18",0.0719975131561813,1.54750113019092,0
"19",0.0466574976927904,1.57375056509546,0
"20",0.0293794944489149,1.6,0
"21",0.0202449682040042,1.62,0
"22",0.0189167444952382,1.62354430379747,0
"23",0.0176655098597881,1.62708860759494,0
"24",0.0164874698366726,1.63063291139241,0
"25",0.0153789728809065,1.63417721518987,0
"26",0.0143365126139468,1.63772151898734,0
"27",0.013356718844008,1.64126582278481,0
"28",0.0124363578670351,1.64481012658228,0
"29",0.011572331015228,1.64835443037975,0
"30",0.0107616666532267,1.65189873417722,0
"31",0.0100015216805148,1.65544303797468,0
"32",0.00928917492920889,1.65898734177215,0
"33",0.00862202304486073,1.66253164556962,0
"34",0.00799758272941571,1.66607594936709,0
"35",0.0074134773363505,1.66962025316456,0
"36",0.0068674433065538,1.67316455696203,0
"37",0.00635731962005349,1.67670886075949,0
"38",0.00588105445861751,1.68025316455696,0
"39",0.00543668398146439,1.68379746835443,0
"40",0.00502234484703068,1.6873417721519,0
"41",0.00463626232129366,1.69088607594937,0
"42",0.0042767437001162,1.69443037974684,0
"43",0.003942194693875,1.6979746835443,0
"44",0.00363109764602769,1.70151898734177,0
"45",0.0033420013639701,1.70506329113924,0
"46",0.00307356798787434,1.70860759493671,0
"47",0.00282448276240107,1.71215189873418,0
"48",0.00259352390442506,1.71569620253165,0
"49",0.00237950698949596,1.71924050632911,0
"50",0.00218136229655863,1.72278481012658,0
"51",0.00199804694427311,1.72632911392405,0
"52",0.0018285942395993,1.72987341772152,0
"53",0.00167209338992653,1.73341772151899,0
"54",0.00152764275962676,1.73696202531646,0
"55",0.00139441807349997,1.74050632911392,0
"56",0.00127169312489171,1.74405063291139,0
"57",0.00115867101462153,1.74759493670886,0
"58",0.00105466022371147,1.75113924050633,0
"59",0.000959074147629338,1.7546835443038,0
"60",0.000871302407358978,1.75822784810127,0
"61",0.000790814048516777,1.76177215189873,0
"62",0.000717027273930094,1.7653164556962,0
"63",0.000649341050968943,1.76886075949367,0
"64",0.00058740797784104,1.77240506329114,0
"65",0.00053052711021196,1.77594936708861,0
"66",0.000478390509047127,1.77949367088608,0
"67",0.000430367159478896,1.78303797468354,0
"68",0.000386167995165497,1.78658227848101,0
"69",0.000345444808444,1.79012658227848,0
"70",0.000307876415579982,1.79367088607595,0
"71",0.000273327687661313,1.79721518987342,0
"72",0.000241187662833313,1.80075949367089,0
"73",0.000211378507660582,1.80430379746835,0
"74",0.000184059903456925,1.80784810126582,0
"75",0.000158932888089554,1.81139240506329,0
"76",0.000135911318156559,1.81493670886076,0
"77",0.000115305456115549,1.81848101265823,0
"78",9.70941376565299e-05,1.8220253164557,0
"79",8.10618600945954e-05,1.82556962025316,0
"80",6.69573243889502e-05,1.82911392405063,0
"81",5.49800068843677e-05,1.8326582278481,0
"82",4.50461515249856e-05,1.83620253164557,0
"83",3.69534190145095e-05,1.83974683544304,0
"84",3.00624848223466e-05,1.84329113924051,0
"85",2.44789592205464e-05,1.84683544303797,0
"86",1.99434952580903e-05,1.85037974683544,0
"87",1.6227773297494e-05,1.85392405063291,0
"88",1.33929668893529e-05,1.85746835443038,0
"89",1.09950319678428e-05,1.86101265822785,0
"90",9.0075376697708e-06,1.86455696202532,0
"91",7.43107888871844e-06,1.86810126582278,0
"92",6.12901318310447e-06,1.87164556962025,0
"93",5.04077792707384e-06,1.87518987341772,0
"94",4.20773869450396e-06,1.87873417721519,0
"95",3.48852928436313e-06,1.88227848101266,0
"96",2.92037010242845e-06,1.88582278481013,0
"97",2.42307333278095e-06,1.88936708860759,0
"98",2.06836251018344e-06,1.89291139240506,0
"99",1.72603976471578e-06,1.89645569620253,0
"100",1.44012276702237e-06,1.9,0
