"","ReturnPeriod","ReturnLevel","100LevelNum"
"1",0.999973837446279,1.20567897124845,50
"2",0.999965948412278,1.23695902539327,0
"3",0.999957795584871,1.26823907953808,0
"4",0.999948760254991,1.2995191336829,0
"5",0.999937608198542,1.33079918782772,0
"6",0.999921036436715,1.36207924197254,0
"7",0.999884735981054,1.39335929611736,0
"8",0.999757039190182,1.42463935026218,0
"9",0.999224473640782,1.455919404407,0
"10",0.997266852685741,1.48719945855181,0
"11",0.991409548526902,1.51847951269663,0
"12",0.977210999977466,1.54975956684145,0
"13",0.948771041099501,1.58103962098627,0
"14",0.900497075919764,1.61231967513109,0
"15",0.829480938578673,1.64359972927591,0
"16",0.737277129962632,1.67487978342073,0
"17",0.630035505609595,1.70615983756554,0
"18",0.516842477242144,1.73743989171036,0
"19",0.407143653705251,1.76871994585518,0
"20",0.308474328946591,1.8,0
"21",0.183612640846464,1.85,0
"22",0.169647051049502,1.85696202531646,0
"23",0.156493423066357,1.86392405063291,0
"24",0.144132845918561,1.87088607594937,0
"25",0.13254328696605,1.87784810126582,0
"26",0.121700117719685,1.88481012658228,0
"27",0.111576599099527,1.89177215189873,0
"28",0.102144327235917,1.89873417721519,0
"29",0.0933736633702378,1.90569620253165,0
"30",0.0852341011173832,1.9126582278481,0
"31",0.0776946076765826,1.91962025316456,0
"32",0.0707239557424848,1.92658227848101,0
"33",0.064290955221991,1.93354430379747,0
"34",0.05836471991907,1.94050632911392,0
"35",0.0529148683107956,1.94746835443038,0
"36",0.0479116845442682,1.95443037974684,0
"37",0.0433262769557773,1.96139240506329,0
"38",0.0391306874827357,1.96835443037975,0
"39",0.0352979793961102,1.9753164556962,0
"40",0.0318023341076756,1.98227848101266,0
"41",0.0286191074707429,1.98924050632911,0
"42",0.0257247540631039,1.99620253164557,0
"43",0.0230970990831038,2.00316455696203,0
"44",0.0207150503021562,2.01012658227848,0
"45",0.0185587752887563,2.01708860759494,0
"46",0.0166096176558945,2.02405063291139,0
"47",0.0148501354802755,2.03101265822785,0
"48",0.0132639435348031,2.0379746835443,0
"49",0.0118359352397084,2.04493670886076,0
"50",0.0105518269336832,2.05189873417722,0
"51",0.00939855332348499,2.05886075949367,0
"52",0.00836376879171433,2.06582278481013,0
"53",0.00743654691581591,2.07278481012658,0
"54",0.0066068040103072,2.07974683544304,0
"55",0.00586475868108186,2.08670886075949,0
"56",0.0052022826513101,2.09367088607595,0
"57",0.00461123788237021,2.10063291139241,0
"58",0.00408439237757393,2.10759493670886,0
"59",0.00361521317872735,2.11455696202532,0
"60",0.00319807796913912,2.12151898734177,0
"61",0.00282726756317075,2.12848101265823,0
"62",0.00249774966764411,2.13544303797468,0
"63",0.00220516486120142,2.14240506329114,0
"64",0.00194562963661986,2.14936708860759,0
"65",0.00171569320425504,2.15632911392405,0
"66",0.00151217072267206,2.16329113924051,0
"67",0.00133191118974858,2.17025316455696,0
"68",0.00117267670728647,2.17721518987342,0
"69",0.00103215023026288,2.18417721518987,0
"70",0.000908065112743151,2.19113924050633,0
"71",0.000798257233719472,2.19810126582278,0
"72",0.00070176412907157,2.20506329113924,0
"73",0.000616672941873774,2.2120253164557,0
"74",0.00054184080132761,2.21898734177215,0
"75",0.000475840217388417,2.22594936708861,0
"76",0.000417804298349245,2.23291139240506,0
"77",0.000366829793118228,2.23987341772152,0
"78",0.000321901503904537,2.24683544303797,0
"79",0.000282295177698203,2.25379746835443,0
"80",0.00024759572634475,2.26075949367089,0
"81",0.000217100898535227,2.26772151898734,0
"82",0.000190243484782831,2.2746835443038,0
"83",0.000166565496252428,2.28164556962025,0
"84",0.000145924901595302,2.28860759493671,0
"85",0.000127711980709697,2.29556962025316,0
"86",0.000111674661880693,2.30253164556962,0
"87",9.76511833397376e-05,2.30949367088608,0
"88",8.53182101380723e-05,2.31645569620253,0
"89",7.44598909633953e-05,2.32341772151899,0
"90",6.49783875354702e-05,2.33037974683544,0
"91",5.66253760857394e-05,2.3373417721519,0
"92",4.93149253008946e-05,2.34430379746835,0
"93",4.28605993714204e-05,2.35126582278481,0
"94",3.72158577117161e-05,2.35822784810127,0
"95",3.22867391113487e-05,2.36518987341772,0
"96",2.79842884048983e-05,2.37215189873418,0
"97",2.42052089600148e-05,2.37911392405063,0
"98",2.09126688570361e-05,2.38607594936709,0
"99",1.80679988394597e-05,2.39303797468354,0
"100",1.56113981474518e-05,2.4,0
